"sample_id","Endfoot_Organization","Homeostatic_Astrocytes","Reactive_Astrocytes","BBB_Specialization","Endothelial_Angiogenesis","Basement_Membrane","ECM_Remodeling","Neuroinflammation"
"CGGA_1144",-0.194201790010518,-0.048277519427518,-0.498379764824847,-0.149903683466618,-0.531540422527637,-0.469887301959296,-0.427185245870253,-0.572069472860327
"CGGA_1147",0.62192338873011,0.453698032758581,-0.225890974999785,-0.253857260084197,-0.69988274876777,-0.503540654184626,-0.093493792082045,-0.47083288427024
"CGGA_1148",0.322454167907423,-0.506432600790699,0.30075770681323,-0.155425338994294,-0.147846692731312,-0.028653172820719,-0.187636509192863,0.0402468261651227
"CGGA_1152",0.0504042585486261,-0.536010122772434,0.759104134462601,-0.220541143913209,1.50884775166628,1.29117739351208,0.263382992833767,1.31946507964694
"CGGA_1154",-0.0973944921627416,-0.115648885485624,0.525973602060635,1.71666566812889,1.50420631335953,-0.174056568760286,-0.164797317924349,-0.0406932572436895
"CGGA_1155",-0.770836033009798,-0.444891294015165,-0.225836918510284,1.01912288399907,-0.195997325274006,-0.273819117113058,-0.1857285372145,-0.148225891431581
"CGGA_1156",-0.496883949860394,-0.362685225003565,-0.302800050666838,0.183003169692757,-0.359805591119655,-0.0885337764389994,0.193874687338186,0.700952320491094
"CGGA_1157",1.4580200890647,0.317472627541406,0.603152671863558,0.236198636446728,-0.650995598460275,-0.301180551428531,-0.309650701452498,-0.386868016980824
"CGGA_1158",0.0374314355019022,0.724766042870965,-0.190114363793474,-0.262458971650818,-0.642563707991276,-0.511514540963092,-0.195330632918934,-0.436679346920108
"CGGA_1159",-0.031440550893395,0.0895899545505522,-0.368090101626028,0.00828338094975219,-0.44934034564304,-0.410049940376862,-0.399099194389284,-0.164611019879652
"CGGA_1161",-0.284111405824719,-0.237850768588528,-0.377772339060276,-0.252829900654354,-0.654435448364585,-0.384299805759651,-0.387451406348273,-0.390290886904286
"CGGA_1162",0.0297923346766035,-0.459094782336666,-0.096301459047493,-0.239388245337898,-0.690447725947386,-0.170631153447111,-0.287835692728858,-0.0823633005290829
"CGGA_1164",0.245250249006894,0.433428666405731,-0.305233780550648,-0.342502618799423,-0.533924584184028,-0.444132323014808,-0.284173407103917,-0.441087612539389
"CGGA_1169",0.943272398482734,-0.0955307877781226,0.0597374343755763,0.148993105483255,-0.437655910483549,-0.431460977563869,-0.322125348511922,-0.0640572702291538
"CGGA_1172",-0.0927999897654245,-0.164160213517227,-0.108172666221011,0.0888950787822307,-0.264922658423685,-0.228722730683095,-0.281313267608052,1.82728357034246
"CGGA_1178",0.0769147116477498,0.147683989092161,-0.517145011877067,0.0583643827242016,-0.158028256416467,-0.238683852009475,-0.136472966043935,-0.454661499529014
"CGGA_1181",-0.63076071477063,-0.433458553742384,-0.399396411079975,0.421559333475905,-0.350555532091242,-0.20537497452722,-0.174651957852679,0.0205976502118372
"CGGA_1183",0.68161018057979,0.443186123524784,0.302289480346546,0.88003095421617,-0.342802578965796,-0.317218677618619,-0.0957850274919022,-0.196420863132368
"CGGA_1184",0.176062814838452,0.632131263387762,-0.306569707259571,0.293026722907719,-0.0662548704306059,-0.34199195020414,-0.374376066837413,-0.411249458707884
"CGGA_1185",0.122818268068632,-0.075145076133559,0.186852014938875,0.873542889731912,0.0922883684170997,0.316843096113233,0.170327236705957,-0.397981648590237
"CGGA_1191",-0.796730049955152,-0.645289335921362,-0.658704756077718,-0.639665169690896,-0.0135872158709452,0.073695211454163,0.263159231116003,-0.643848068931487
"CGGA_1192",0.713077260987446,0.238992813239495,0.426981274541248,0.142637135164359,-0.418680114230371,-0.345887082459529,-0.251918695981684,0.686326992970461
"CGGA_1195",0.940554899459006,0.739255965052018,0.588823888497899,-0.263347653261334,-0.658508564351338,-0.0790468246051453,-0.3398534815718,-0.413636236285376
"CGGA_1198",-1.06496933158825,-0.973641826922043,-0.510742795473737,-1.09106516544225,-0.74300665782283,-0.700803263836615,-0.277974960552211,-0.694597373956577
"CGGA_120",0.650510353345448,0.552108737745644,0.316268659740906,2.28775258250905,1.81140449102535,1.53565381827451,0.0711773783605099,-0.255644670834315
"CGGA_1204",-0.197867193811892,0.0785174015245447,-0.553905173838865,-0.0125905543638993,-0.458831742407885,-0.591447578055362,-0.0690819870474104,-0.519608029662412
"CGGA_1205",-0.702687399622677,-0.964997391474106,-0.506958651062821,-0.998420527307262,-0.450469104755474,-0.274025901020694,-0.216488689014796,-0.58120599840191
"CGGA_1207",-0.108300845361734,-0.129996553506186,-0.373551453270369,-0.499093050378364,-0.712494357212381,-0.504028841304312,-0.399389743293615,-0.517917680890958
"CGGA_1208",0.381035672361863,0.136949843453557,0.478251690682589,0.923948929318199,2.46996297093148,1.6666345760016,1.17548858713045,1.06407641216755
"CGGA_1211",0.407988704656452,1.58474121749304,0.0442122577130714,0.234800319081716,-0.530365470552489,-0.578066073375355,-0.130023770779619,0.417586391689199
"CGGA_1212",0.341659050225516,0.250903028734251,-0.0520672513051841,0.639229923962169,-0.590177133179328,-0.395464128399991,0.480233968553999,-0.315457817851028
